cleaned_tweet,product,reply,Polarity,Sentiment
dont waste time money annoying string whacker head constantly break steel wire cutter trimmer head never break work surface fit existing trimmer brand get,Surface,,-0.15,Negative
saw lot people struggling bumpier year new surface think lot driver struggling dont know werent dont know,Surface,,0.13636363636363635,Positive
flounder surface,Surface,,0.0,Neutral
sun heat surface surface heat atmosphere atmosphere heat surface,Surface,,0.0,Neutral
seagull repeatedly stamp foot rhythmic pattern called rain dance mimic rain vibration brings earthworm bug surface read,Surface,,0.0,Neutral
feel like dont appreciate much actual lore real world mythology go story obey surface fun little comfort game kissing ikemen actually incredibly wellwritten whoever translates wonderful well,Surface,,0.25892857142857145,Positive
anthony richardson little brother sent message support drafted big brother gave advice right back nfldraft,Surface,,0.024553571428571425,Positive
getting ridiculous oisst provides realtime daily index ocean surface temperature last month continuously reading higher previous year still show sign settling,Surface,,-0.049999999999999996,Negative
tub edgar degas delicate artwork monotype single print made inked glass surface drawn quickly boldly,Surface,,-0.012698412698412709,Negative
youre scratching surface dig deeper youll realize lot democrat became right winger,Surface,,0.2857142857142857,Positive
attack weak point leg rip half dodge aoe fire attack flop he difficult bos surface patience key,Surface,,-0.26041666666666663,Negative
convoy led indian defence attaché continuous touch iaf authority along till reached airstrip wadi sayyidna airstrip question degraded surface navigational approach aid fuel critically,Surface,,0.0,Neutral
alright really like using kotaro ust original surface,Surface,,0.2875,Positive
global sea surface temperature anomaly keep rising record low antarctic sea ice area start freeze heat released ocean atmosphere niño still developing reduced sulfur emission shipping expose hidden ghg warming,Surface,,-0.05555555555555555,Negative
lost little merit placewhen allow element like pappu yadav hijack protest waited truth surface instead attacking govt instantly clear wrestlerprotest toolkit,Surface,,-0.04374999999999999,Negative
buy epacertified surface disinfectant bulk discount doctor amp dentist fast shipping,Surface,,0.2,Positive
using thunder fire curse people nigeria ignorance thunder sound lightning typical lightning strike contains billion volt ampere amp temperature hotter surface sun lightningsafetyng nigerian,Surface,,0.11666666666666668,Positive
anthony richardson little brother sent message support drafted big brother gave advice right back nfldraft,Surface,,0.024553571428571425,Positive
moonshaunted survive danger lurk dark side earth favorite moon discover truly lie beneath lustrous lunar surface moonmystery firstperson shooter adventure presented,Surface,,0.175,Positive
love park avenue another surface,Surface,,0.5,Positive
want use exorbitantly expensive piece equipment search something size car moon unless know landed could take literally year comb whole surface,Surface,,-0.15,Negative
ant top basketball also think flat surface able see curve,Surface,,0.325,Positive
many theory scientist blackhole like info encoded surface like toy sticker show whats inside toy case blackhole holographic image internal structure process,Surface,,0.25,Positive
touching water surface trained,Surface,,0.5,Positive
video showing chinese made self propelled short range balistic missile system alongside soviet made surface air missile tin shield transported truck ethiopian military parade,Surface,,-0.0875,Negative
unboxing jarritos nike dunk low,Surface,,0.0,Neutral
wind changing becoming increasingly apparent ukraine going win war anytime soon democracy eschew long war pesky question start bubbling surface dissenting voice begin heard cost keep ramping amen,Surface,,0.3125,Positive
unfortunately aqua paw run trouble explores water like many sea animal poor kitty get caught plastic soda ring thankfully he helped unlikely new friend escape get back surface,Surface,,-0.13766233766233768,Negative
unfortunately aqua paw run trouble explores water like many sea animal poor kitty get caught plastic soda ring thankfully he helped unlikely new friend escape get back surface,Surface,good thing kitty cat hold breath long,-0.13766233766233768,Negative
virginia pedestrian use roadway except necessary keeping leftif walk hard surface main travelled portion roadway shall keep extreme left side edge thereof shoulder highway,Surface,,-0.05,Negative
julie seems shrills coming surface recently,Surface,,0.0,Neutral
going send family say loss friend hitting quite hard thought time mcsquirrel amp decline pirate friend trying find way surface group hug heartbroken,Surface,,-0.2916666666666667,Negative
bee disappear surface globe man would four year life left bee pollination plant animal man savethebees actonclimate climateemergency climate nature greennewdeal biodiversity,Surface,,0.0,Neutral
pterygium fleshy overgrowth conjunctiva thin clear membrane surface eye medtwitter,Surface,,-0.15,Negative
absolutely every incident showed must amplify believe wont shortage crime scratch surface deluge,Surface,,0.2,Positive
shoving coming conservative end one determined erase surface earth michele mind manner fit tie shoelace,Surface,,0.4,Positive
soft fuzzy man like guy surface,Surface,,0.1,Positive
unboxing jarritos nike dunk low,Surface,,0.0,Neutral
thanks ömer writing surface waterproof paper unless youre referring another screen,Surface,,0.2,Positive
bolivia salar uyuni world largest salt flat remains prehistoric lake long evaporated rain reflective surface becomes world largest mirror used even space calibrate sensor satellite matiasderada,Surface,,-0.037500000000000006,Negative
know many including spent year amp different skin care regimen accutane etc temporary fix surface skin largest organ amp everything start within,Surface,,0.13333333333333333,Positive
video showing chinese made self propelled short range balistic missile system alongside soviet made surface air missile tin shield transported truck ethiopian military parade,Surface,,-0.0875,Negative
video showing chinese made self propelled short range balistic missile system alongside soviet made surface air missile tin shield transported truck ethiopian military parade,Surface,missile transported soviet made truck whereas radar transported ukrainian made truck,-0.0875,Negative
exactly good moment look past surface there much depth even focused character jen badass thats character doesnt actually get personality outside time force amp boyfriend,Surface,,0.12999999999999998,Positive
exactly good moment look past surface there much depth even focused character jen badass thats character doesnt actually get personality outside time force amp boyfriend,Surface,agree want figure like everyone else like wes eric ransik even collins,0.12999999999999998,Positive
last sheet ice beneath shiny surface agitation haikufeels agitated senryu haiku micropoetry,Surface,,0.0,Neutral
specifies indoor played roof roof doesnt change surface,Surface,,0.0,Neutral
lost little merit placewhen allow element like pappu yadav hijack protest waited truth surface instead attacking govt instantly clear wrestlerprotest toolkit,Surface,,-0.04374999999999999,Negative
could spend every single second lifetrying understand depth god grace mercy love would never even scratch surface,Surface,,0.14285714285714288,Positive
lost little merit placewhen allow element like pappu yadav hijack protest waited truth surface instead attacking govt instantly clear wrestlerprotest toolkit,Surface,,-0.04374999999999999,Negative
way think abt ideal future small surface area privacy preserving proof optimized client set membershipsig composed delegated state proof set ltgt state root feel really wrong accept world private information isnt kept private,Surface,,0.025000000000000005,Positive
lost little merit placewhen allow element like pappu yadav hijack protest waited truth surface instead attacking govt instantly clear wrestlerprotest toolkit,Surface,,-0.04374999999999999,Negative
lost little merit placewhen allow element like pappu yadav hijack protest waited truth surface instead attacking govt instantly clear wrestlerprotest toolkit,Surface,,-0.04374999999999999,Negative
lawrence river hub biodiversity surface personhood designation would protect river development grant legal right human,Surface,,0.1619047619047619,Positive
airstrip degraded surface navigational approach aid fuel critically landing light required guide aircraft landing night wing commander moghe said,Surface,,0.2,Positive
airstrip degraded surface navigational approach aid fuel critically landing light required guide aircraft landing night wing commander moghe said,Surface,engine kept running landing secured site till passenger boarded plane night vision goggles used take landing,0.2,Positive
azerbaijangp upgrade mercedes weekend consist subtle change wing tip rear wing endplate surface infill option shed drag local load resurfacing improved flow surface quality wing tip performance crosswind,Surface,,-0.14444444444444446,Negative
never meant surface level always meant intensity depth intimacy thats heart lie,Surface,,0.0,Neutral
insane heatwave april spain portugal morocco air temperature broke historic record benguerir cordoba mora copernicus map april show land surface temperature iberianpeninsula africa climate,Surface,,-0.5,Negative
insane heatwave april spain portugal morocco air temperature broke historic record benguerir cordoba mora copernicus map april show land surface temperature iberianpeninsula africa climate,Surface,,-0.5,Negative
calling convention doesnt mean anything surface allows introduce amendment make change constituion write new one unless state ratify change dont effect,Surface,,-0.08806818181818182,Negative
anthony richardson little brother sent message support drafted big brother gave advice right back nfldraft,Surface,,0.024553571428571425,Positive
never escaped bkchat topic surface big gmb black never free,Surface,,-0.12222222222222223,Negative
ocean often break surface keep clean depth,Surface,,0.3666666666666667,Positive
global sea surface temperature anomaly keep rising record low antarctic sea ice area start freeze heat released ocean atmosphere niño still developing reduced sulfur emission shipping expose hidden ghg warming,Surface,,-0.05555555555555555,Negative
local tucsonan wildcat fan favorite menaugh scratching surface ability big man team support wearing one jersey tee today,Surface,,0.16666666666666666,Positive
check nicest surface world literallly online repository socalled constrained willmore surface smoothest possible surface subject various constraint,Surface,,-0.05555555555555555,Negative
check nicest surface world literallly online repository socalled constrained willmore surface smoothest possible surface subject various constraint,Surface,surface created using algorithm developed others read,-0.05555555555555555,Negative
let know many college qbs sucked college became good nfl starter comparable player lamar carried team nobody number massive cam newton carried team champ number massive richardson ruined star trash,Surface,,0.3,Positive
ordinal inscription rare sat sat none thing existed month ago ever since release ordinal protocol innovation bitcoin increasing exponentially year havent even scratched surface bitcoin yet,Surface,,0.3,Positive
anthony richardson little brother sent message support drafted big brother gave advice right back nfldraft,Surface,,0.024553571428571425,Positive
detection sars retina covid autopsy specifically first report definitively localize retinal inner outer nuclear cell retinal ganglion cell ocular surface situ hybridization ish,Surface,,0.125,Positive
ask someone ask usually get give short surfacelevel response fine alls well tired rarely person asking youre one asked reveal,Surface,,0.01333333333333333,Positive
surface pray heavy literature bloom extreme,Surface,,-0.1625,Negative
convoy led indian defence attaché continuous touch iaf authority along till reached airstrip wadi sayyidna airstrip question degraded surface navigational approach aid fuel critically,Surface,,0.0,Neutral
correction response russian invasion ukraine china let sell cheap stuff russia ukraine thanks new surface air missile system stuck mud due cheap chinese tire nato ukraine help defend,Surface,,0.1444805194805195,Positive
convoy led indian defence attaché continuous touch iaf authority along till reached airstrip wadi sayyidna airstrip question degraded surface navigational approach aid fuel critically,Surface,,0.0,Neutral
anakin obikin mermaid mermaid come age allowed swim surface first time obiwan long dreamt day would last catch glimpse world water observe afar queer human went life,Surface,,0.05,Positive
childhood trauma come surface closest relationship push people away even though want close shut fear sabotage relationship never felt safe,Surface,,0.5,Positive
influence evolution brain shape shape brain developed parallel function throughout course evolution study examined surface model brain specie euarchontoglires allowing researcher analyze diversity,Surface,,0.05,Positive
lost little merit placewhen allow element like pappu yadav hijack protest waited truth surface instead attacking govt instantly clear wrestlerprotest toolkit,Surface,,-0.04374999999999999,Negative
childhood trauma come surface closest relationship push people away even though want close shut fear sabotage relationship never felt safe,Surface,,0.5,Positive
go specie well regardless wether appealing surface level disney thelittlemermaid thelittlemermaidth sebastian underthesea crab ghostcrab babyseaturtle seaturtle turtle nature bias,Surface,,0.5,Positive
school evacuated child great pit wheel spun violently miner drawn surface mumble lighthouse rocked foundation fortunately south wale quake resulted death injury,Surface,,0.13333333333333333,Positive
school evacuated child great pit wheel spun violently miner drawn surface mumble lighthouse rocked foundation fortunately south wale quake resulted death injury,Surface,tiny village cwmllynfell outside neath became next epicentre biggest earthquake hit south wale since cwmllynfell focal point earthquake rocked britain,0.13333333333333333,Positive
indeed handy work worth fortune harrison ford crash plane die signed several realizing one would know fuck say printed one lone printed copy ever surface nite wolf,Surface,,0.12499999999999997,Positive
bet see surface moon shit,Surface,,-0.2,Negative
also like headcanon conner isnt stupid bitoblivious thing arent super obvious surface level,Surface,,-0.15555555555555553,Negative
ocean often break surface keep clean depth,Surface,,0.3666666666666667,Positive
option like microsoft surface depends preference device limit learning process way prefer take note pro con,Surface,,0.0,Neutral
option like microsoft surface depends preference device limit learning process way prefer take note pro con,Surface,laptop powerful tool presentation essay project ipad powerful way give freedom comfortable transportation sorry nonmoot didnt mean butt saw wanted help,0.0,Neutral
youre nfl player overall pick devon witherspoon smile message coach mother nfldraft,Surface,,0.15,Positive
thats funny heat flow hot cold energy originally came surface wow clueless,Surface,,0.075,Positive
thats funny heat flow hot cold energy originally came surface wow clueless,Surface,energy came sunlight need account 𝘼𝙇𝙇 input output youve formally defined system,0.075,Positive
crater moon national monument aptly named apollo astronaut visited park practice conducting geology lunar surface nasa researcher continue visit site today,Surface,,0.6,Positive
convoy led indian defence attaché continuous touch iaf authority along till reached airstrip wadi sayyidna airstrip question degraded surface navigational approach aid fuel critically,Surface,,0.0,Neutral
project upstairs bethesda row mixed use building capping west end bethesda row block site formerly surface parked grocery store strip configuration,Surface,,0.0,Neutral
surface might seem like making lot progress one brick time,Surface,,0.0,Neutral
hochul far left albany democrat barely scratching surface addressing skyrocketing violent crime crisis reckless budget proposal must end failed bail reform,Surface,,-0.22999999999999998,Negative
second factor drought spain experiencing prolonged drought soil moisture help moderate surface temperature impact warm air mass current low soil moisture due drought allows larger temperature swing,Surface,,0.06785714285714285,Positive
microsoft peripheral collector item microsofts peripheral dead long live microsoft surface peripheral decade shipping microsoftbranded peripheral like microsoft modern keyboard microsoft calling quits,Surface,,0.02159090909090909,Positive
lost little merit placewhen allow element like pappu yadav hijack protest waited truth surface instead attacking govt instantly clear wrestlerprotest toolkit,Surface,,-0.04374999999999999,Negative
bible shes praying path heaven hell look surface,Surface,,0.0,Neutral
lawrence river hub biodiversity surface personhood designation would protect river development grant legal right human,Surface,,0.1619047619047619,Positive
seagull repeatedly stamp foot rhythmic pattern called rain dance mimic rain vibration brings earthworm bug surface read,Surface,,0.0,Neutral
anthony richardson little brother sent message support drafted big brother gave advice right back nfldraft,Surface,,0.024553571428571425,Positive
interchain security first step towards reducing attack surface chain starting replicated security probably model expand adding various security model like layered mesh security making secure network,Surface,,0.1625,Positive
there absolutely nothing new surface earth,Surface,,0.16818181818181818,Positive
current record heat portugal spain linked hot air coming southwest linked wave jetstream blue go anticlockwise around low pressure atlantic sitting cold patch north atlantic sea surface,Surface,,-0.06999999999999999,Negative
fully automated tumor contact surface area predicts postoperative ipsilateral gfr preservation following partial nephrectomy join,Surface,,-0.05,Negative
𝐆𝐔𝐈𝐃𝐄𝐋𝐈𝐍𝐄𝐒 canon mus development auto hitting dodging allowed character surface level knowledge fight 𝘵𝘩𝘦 𝘥𝘦𝘢𝘵𝘩,Surface,,0.0,Neutral
𝐆𝐔𝐈𝐃𝐄𝐋𝐈𝐍𝐄𝐒 canon mus development auto hitting dodging allowed character surface level knowledge fight 𝘵𝘩𝘦 𝘥𝘦𝘢𝘵𝘩,Surface,karakura town,0.0,Neutral
first eps love death shoddy elizabeth olsen jesse plemons really know theyre great actor elevate surface level writing would loved see story cast hour todd haynes film decent enough though,Surface,,0.28958333333333336,Positive
lawrence river hub biodiversity surface personhood designation would protect river development grant legal right human,Surface,,0.1619047619047619,Positive
never meant surface level always meant intensity depth intimacy thats heart lie,Surface,,0.0,Neutral
there point increase becomes irrelevant reflection mirror remains regardless thickness reflective surface wavelength reflected atmosphere,Surface,,-0.5,Negative
contrary remembering made star war fun begin yes there deeper mythic level thats deeper surfacelevel enjoyment valid,Surface,,0.3,Positive
contrary remembering made star war fun begin yes there deeper mythic level thats deeper surfacelevel enjoyment valid,Surface,many people think star war wear mythic value sleeve myth star war subtextual family soap opera mythic underpinnings star war kid kid tell story action figure think must structure,0.3,Positive
unboxing jarritos nike dunk low,Surface,,0.0,Neutral
feel like dont appreciate much actual lore real world mythology go story obey surface fun little comfort game kissing ikemen actually incredibly wellwritten whoever translates wonderful well,Surface,,0.25892857142857145,Positive
people get better okay malik willis,Surface,,0.5,Positive
people get better okay malik willis,Surface,let know many college qbs sucked college became good nfl starter comparable player lamar carried team nobody number massive cam newton carried team champ number massive richardson ruined star trash,0.5,Positive
convoy led indian defence attaché continuous touch iaf authority along till reached airstrip wadi sayyidna airstrip question degraded surface navigational approach aid fuel critically,Surface,,0.0,Neutral
convoy led indian defence attaché continuous touch iaf authority along till reached airstrip wadi sayyidna airstrip question degraded surface navigational approach aid fuel critically,Surface,,0.0,Neutral
absolutely skimming surface putting others connect dot,Surface,,0.2,Positive
global sea surface temperature anomaly keep rising record low antarctic sea ice area start freeze heat released ocean atmosphere niño still developing reduced sulfur emission shipping expose hidden ghg warming,Surface,,-0.05555555555555555,Negative
microvibration bass motorthe floating curved surface smooth fit skin removing hair root get,Surface,,0.21666666666666667,Positive
approximately earth surface experienced record high temperature first three month virtually nowhere experienced record cold temperature,Surface,,0.16833333333333336,Positive
important picture alta mesa wellfield digging sump best practice separate top soil reclaiming put back surface important land owner operatorgreat job uranium nuclear,Surface,,0.45999999999999996,Positive
right fought already fought country somehow group stalk adversariesenemies enforceenact agenda agenda surface level fake begs exploration scheme hierarchal attempt empowerment,Surface,,-0.10714285714285715,Negative
surface jurgen hadcome contac,Surface,,0.0,Neutral
volume psychedelic biopunk scifi adventure prism stalker weeping star come july vep amp fellow student must subdue psychic planet bent scouring surface subjugating cost conquering,Surface,,0.0,Neutral
goodbut ugh spot unit replace existing surface parking spot still,Surface,,0.0,Neutral
goodbut ugh spot unit replace existing surface parking spot still,Surface,getting roughly parking spot per unit win many project far,0.0,Neutral
