cleaned_tweet,product,reply,Polarity,Sentiment
create strong password powershell,PowerShell,,0.4333333333333333,Positive
hiring automation analyst sox powershell security policy asap london month outside good barkings,PowerShell,,0.35,Positive
month hard work dbatools finally ton improvement breaking change powershell sqlserver,PowerShell,,-0.14583333333333334,Negative
create strong password powershell,PowerShell,,0.4333333333333333,Positive
open powershell run administrator run command getexecutionpolicy run command setexecutionpolicy unrestricted,PowerShell,,0.0,Neutral
thats wrap gwdcevents introduction auditing powershell part working data scripting seminar share favorite moment thread miss subscribe update upcoming event,PowerShell,,0.5,Positive
speaking psconfeu year jaap brasser come join prague czech republic june get ticket pwsh powershell automation,PowerShell,,0.0,Neutral
month hard work dbatools finally ton improvement breaking change powershell sqlserver,PowerShell,,-0.14583333333333334,Negative
microsoft exchange powershell remoting deserialization leading rce,PowerShell,,0.0,Neutral
speaking psconfeu year jaap brasser come join prague czech republic june get ticket pwsh powershell automation,PowerShell,,0.0,Neutral
month hard work dbatools finally ton improvement breaking change powershell sqlserver,PowerShell,,-0.14583333333333334,Negative
microsoft exchange powershell remoting deserialization leading rce,PowerShell,,0.0,Neutral
learn didnt know didnt know powershell improve skill subscribe premium behind powershell pipeline newsletter,PowerShell,,-0.4,Negative
microsoft exchange powershell remoting deserialization leading rce,PowerShell,,0.0,Neutral
perhaps set mousea would work better native bash terminal cmdpowershell ssh bash dont know,PowerShell,,0.5,Positive
microsoft exchange powershell remoting deserialization leading rce,PowerShell,,0.0,Neutral
microsoft exchange powershell remoting deserialization leading rce,PowerShell,,0.0,Neutral
microsoft exchange powershell remoting deserialization leading rce,PowerShell,,0.0,Neutral
microsoft exchange powershell remoting deserialization leading rce,PowerShell,,0.0,Neutral
interesting sample uarurelated zip vhdx lnk powershellbatch backdoor lot certutil usage google drive mount net share decoy document iocs storagecloudddnsnet might still development,PowerShell,,0.25,Positive
dont miss powershell conference europe prague,PowerShell,,0.0,Neutral
multicloud vcf powershell whatsnew introducing powershell module vmware cloud foundation password management vexpert vexpertmulticloud,PowerShell,,0.0,Neutral
get powershell poster pshsummit order online plus free goody automation hero powershell poster powershell security ebook microsoftteams powershell cheat sheet exchange powershell cheat sheet,PowerShell,,0.4,Positive
powershell allows powerful command regular prompt write save script run regular prompt,PowerShell,,0.09999999999999999,Positive
powershell allows powerful command regular prompt write save script run regular prompt,PowerShell,,0.09999999999999999,Positive
tgif new blog post team member microsoft exchange powershell remoting deserialization leading rce thanks team member reviewing well,PowerShell,,0.16818181818181818,Positive
microsoft issue powershell script multiple window window security flaw,PowerShell,,0.0,Neutral
whats difference powershell prompt regular prompt,PowerShell,,0.0,Neutral
whats difference powershell prompt regular prompt,PowerShell,powershell allows powerful command regular prompt write save script run regular prompt,0.0,Neutral
wasnt idea behind powershell,PowerShell,,-0.4,Negative
wasnt idea behind powershell,PowerShell,quite opposite want object marshalled text thing eye,-0.4,Negative
month hard work dbatools finally ton improvement breaking change powershell sqlserver,PowerShell,,-0.14583333333333334,Negative
finally found time make blog fully automated app volume application package blog detailed writeup vmwarecodecon session automation appvolumes appstack powershell code vcommunity,PowerShell,,0.2,Positive
connect sharepoint online using pnp powershell step step,PowerShell,,0.0,Neutral
finally found time make blog fully automated app volume application package blog detailed writeup vmwarecodecon session automation appvolumes appstack powershell code vcommunity,PowerShell,,0.2,Positive
vmug dont miss technical architect chris hildebrants session torontovmug usercon learn secret visual studio code amp discover wont want miss valuable insight optimizing powershell workflow rsvp,PowerShell,,-0.13333333333333333,Negative
check course powershell microsoft administration learning powershell azuread course training,PowerShell,,0.0,Neutral
recently discovered malware called evil extractor found phishing email malware used comprehensive info stealer leverage powershell script avoid detection read via,PowerShell,,-0.5,Negative
new microsoftgraph powershell module released refreshes module latest apis increase api coverage adding group setting api,PowerShell,,0.3181818181818182,Positive
microsoft issue powershell script multiple window window security flaw,PowerShell,,0.0,Neutral
speaking psconfeu year jaap brasser come join prague czech republic june get ticket pwsh powershell automation,PowerShell,,0.0,Neutral
course content amazon arduinocomptia computer forensics hacking amp pretesting iot linux voipprogramming networking microsoft office window server powershell azure aws redhat kali linux cisco java programming data science html github javascript,PowerShell,,0.0,Neutral
course content amazon arduinocomptia computer forensics hacking amp pretesting iot linux voipprogramming networking microsoft office window server powershell azure aws redhat kali linux cisco java programming data science html github javascript,PowerShell,worth grab course international one,0.0,Neutral
hiring cloud security architect remote irvine infosec infosecjobs cybersecurity jobsearch hiringnow cybercareers irvine activedirectory automation azure cloud compliance governance iaa paas powershell,PowerShell,,-0.1,Negative
vmug dont miss technical architect chris hildebrants session torontovmug usercon learn secret visual studio code amp discover wont want miss valuable insight optimizing powershell workflow rsvp,PowerShell,,-0.13333333333333333,Negative
powershell outofthebox functionality module cmdlet getexecutionpolicy display execution policy scope order precedence use getexecuti andysvints pssecurity,PowerShell,,0.0,Neutral
michael soule demoing practical powershell jupyter notebook pshsummit,PowerShell,,0.0,Neutral
microsoft exchange powershell remoting deserialization leading rce,PowerShell,,0.0,Neutral
get started azure resource graph powershell azure powershell kql,PowerShell,,0.0,Neutral
malware creation organization attack actor could use chatgpt generate malware code designed evade detection security tool example request chatgpt create obfuscated code script like powershell generate variant existing malware strain,PowerShell,,0.0,Neutral
malware creation organization attack actor could use chatgpt generate malware code designed evade detection security tool example request chatgpt create obfuscated code script like powershell generate variant existing malware strain,PowerShell,cyberattacks chatgpt could used threat actor carry various type cyberattacks ddos automating process scanning vulnerability crafting attack payload launching attack greatly reducing barrier entry threat actor,0.0,Neutral
watched day people raged removing rdp powershell amended window via atlas window shipping default dumb user input entire life compute window admin account tie directly cloud account banking etc,PowerShell,,-0.09166666666666667,Negative
powershell tip powershell cmdlets multiple parameter set allowing different way use cmdlet,PowerShell,,0.0,Neutral
confirm gpt relies cmdletsfunction call exist publically available powershell script,PowerShell,,0.4,Positive
confirm gpt relies cmdletsfunction call exist publically available powershell script,PowerShell,last week came setmguser cmdlet something never existed ask double check cmdlets exist seems help,0.4,Positive
month hard work dbatools finally ton improvement breaking change powershell sqlserver,PowerShell,,-0.14583333333333334,Negative
powershell azurepowershell minicurso azure bicep aula planet powershell,PowerShell,,0.0,Neutral
create azure function powershell visual studio code post going show create azure function powershell visual studio code azure function serverless application run ondeman,PowerShell,,0.0,Neutral
microsoft exchange powershell remoting deserialization leading rce,PowerShell,,0.0,Neutral
create azure function powershell visual studio code,PowerShell,,0.0,Neutral
start may learn use powershell administer configmgr msintune environment module start may cdt powershell configmgr intune administrator sccm viamonstraacademy enroll,PowerShell,,0.0,Neutral
change sharepoint site logo powershell,PowerShell,,0.0,Neutral
thank fuck powershell,PowerShell,,-0.4,Negative
miss month powershell day working snippet ise,PowerShell,,0.0,Neutral
microsoft exchange powershell remoting deserialization leading rce,PowerShell,,0.0,Neutral
azure network vpn bgp azure network powershell,PowerShell,,0.0,Neutral
definitely living interesting time case yet another odd bewildering powershell cleanup deets follow windowsinsiders wimvp,PowerShell,,0.11111111111111112,Positive
month hard work dbatools finally ton improvement breaking change powershell sqlserver,PowerShell,,-0.14583333333333334,Negative
add support file target property target github java kotlin python shell html powershell rust makefile cmake javascript,PowerShell,,0.0,Neutral
new post apps azure team list vnet subnets used private endpoint app service using powershell script,PowerShell,,0.06818181818181818,Positive
month hard work dbatools finally ton improvement breaking change powershell sqlserver,PowerShell,,-0.14583333333333334,Negative
tgif new blog post team member microsoft exchange powershell remoting deserialization leading rce thanks team member reviewing well,PowerShell,,0.16818181818181818,Positive
microsoft exchange powershell remoting deserialization leading rce,PowerShell,,0.0,Neutral
cyber security specialist asked create obfuscated code obtain postexploitation persistence powershell spat code tried worked skynet anyone,PowerShell,,0.0,Neutral
powershell weekly already great content came pshsummit plenty come next week well,PowerShell,,0.4,Positive
dont show hint field name coincides variable name github rich text format visual basic net powershell perl shell html glsl batchfile ocaml cmake jupyter notebook javascript standard forth dockerfi,PowerShell,,0.075,Positive
powershell weekly already great content came pshsummit plenty come next week well,PowerShell,,0.4,Positive
everyone expert day here example real benefit summarize large slack thread incident handling powershell chatgpt azureopenai,PowerShell,,0.20714285714285713,Positive
powershell weekly already great content came pshsummit plenty come next week well,PowerShell,,0.4,Positive
microsoft issue powershell script multiple window window security flaw,PowerShell,,0.0,Neutral
feature request test explorer show failing test number activity bar badge github typescript javascript cs html rust inno setup shell scilab batchfile powershell sc groovy cuda makefile python perl ruby tex obje,PowerShell,,0.0,Neutral
quicktip window macoslinux delimit path envpsmodulepath differently window use semicolon macoslinux use colon powershell,PowerShell,,0.0,Neutral
tgif new blog post team member microsoft exchange powershell remoting deserialization leading rce thanks team member reviewing well,PowerShell,,0.16818181818181818,Positive
month hard work dbatools finally ton improvement breaking change powershell sqlserver,PowerShell,,-0.14583333333333334,Negative
interesting sample uarurelated zip vhdx lnk powershellbatch backdoor lot certutil usage google drive mount net share decoy document iocs storagecloudddnsnet might still development,PowerShell,,0.25,Positive
well seattle fun powershell summit amazing microsoft campus amazing github amazing meeting hanging friend much fun,PowerShell,,0.4800000000000001,Positive
know powershell keep entire command history simple text file almost certainly sensitive information like password auth token like,PowerShell,,0.03333333333333333,Positive
interesting sample uarurelated zip vhdx lnk powershellbatch backdoor lot certutil usage google drive mount net share decoy document iocs storagecloudddnsnet might still development,PowerShell,,0.25,Positive
mitigate attack azure using network security group azure security powershell,PowerShell,,0.0,Neutral
demo issue github flow github php cs javascript twig html powershell,PowerShell,,0.0,Neutral
microsoft exchange powershell remoting deserialization leading rce,PowerShell,,0.0,Neutral
interesting sample uarurelated zip vhdx lnk powershellbatch backdoor lot certutil usage google drive mount net share decoy document iocs storagecloudddnsnet might still development,PowerShell,,0.25,Positive
month hard work dbatools finally ton improvement breaking change powershell sqlserver,PowerShell,,-0.14583333333333334,Negative
create azure function powershell visual studio code emanuele bartolesi azure azurefunctions powershell thisislearning,PowerShell,,0.0,Neutral
month hard work dbatools finally ton improvement breaking change powershell sqlserver,PowerShell,,-0.14583333333333334,Negative
finally found time make blog fully automated app volume application package blog detailed writeup vmwarecodecon session automation appvolumes appstack powershell code vcommunity,PowerShell,,0.2,Positive
get powershell poster pshsummit order online plus free goody automation hero powershell poster powershell security ebook microsoftteams powershell cheat sheet exchange powershell cheat sheet,PowerShell,,0.4,Positive
care process hierarchy process typically launched predictable set parent process unexpected parent becomes noteworthy expect svchostexe launch bitsadminexe maybe powershell office application,PowerShell,,-0.0888888888888889,Negative
care process hierarchy process typically launched predictable set parent process unexpected parent becomes noteworthy expect svchostexe launch bitsadminexe maybe powershell office application,PowerShell,course analysis often reveals new relationship explore bitsadminexe run word know user opened file word extends path back time also suggests existence yet unknown relationship file come,-0.0888888888888889,Negative
month hard work dbatools finally ton improvement breaking change powershell sqlserver,PowerShell,,-0.14583333333333334,Negative
create azure function powershell visual studio code azure azurefunction vscode powershell,PowerShell,,0.0,Neutral
archive powershell secretmanagement key vault tutorial powershell azure,PowerShell,,0.0,Neutral
tactic command scripting interpreter powershell command scripting interpreter javascript process injection process hollowing process injection dll injection,PowerShell,,0.0,Neutral
let get started join today scriptrunner ask anything session around powershell many awesome,PowerShell,,0.75,Positive
let get started join today scriptrunner ask anything session around powershell many awesome,PowerShell,pshsummit,0.75,Positive
powershell como criar git hook com powershell planet powershell,PowerShell,,0.0,Neutral
month hard work dbatools finally ton improvement breaking change powershell sqlserver,PowerShell,,-0.14583333333333334,Negative
month hard work dbatools finally ton improvement breaking change powershell sqlserver,PowerShell,,-0.14583333333333334,Negative
tgif new blog post team member microsoft exchange powershell remoting deserialization leading rce thanks team member reviewing well,PowerShell,,0.16818181818181818,Positive
really want find start type powershell paste fori hit enter ctrlc stop unless machine already locked case reboot,PowerShell,,0.2,Positive
really want find start type powershell paste fori hit enter ctrlc stop unless machine already locked case reboot,PowerShell,ive got pinned task bar look like ive opening new copy every time needed last month,0.2,Positive
one thing going look powershell universal dashboard look year back seems come long way since,PowerShell,,-0.016666666666666666,Negative
one thing going look powershell universal dashboard look year back seems come long way since,PowerShell,yeah list keep getting bigger think someone held session pshsummit,-0.016666666666666666,Negative
new post apps azure team list vnet subnets used private endpoint app service using powershell script,PowerShell,,0.06818181818181818,Positive
month hard work dbatools finally ton improvement breaking change powershell sqlserver,PowerShell,,-0.14583333333333334,Negative
powershell cmd prompt wsl installed,PowerShell,,0.0,Neutral
finally found time make blog fully automated app volume application package blog detailed writeup vmwarecodecon session automation appvolumes appstack powershell code vcommunity,PowerShell,,0.2,Positive
heading home great powershell devops summit chocolatey shirt reading material long flight home,PowerShell,,0.375,Positive
hey pshsummit folx hope great time summit dont forget collect free powershell goody containing ton helpful tip trick download free charge,PowerShell,,0.5333333333333333,Positive
cmsl powershell library updated released gallery version release info hpcmsl powershell,PowerShell,,0.0,Neutral
obtained access necessary locate target wmic usage retrieve amp export dns zone recommended order enhance visibility asset bugbounty bugbountytips infosec cybersecurity,PowerShell,,0.0,Neutral
join today ama session live cest bst edt let talk powershell chatgpt scriptrunner psconfeu pshsummit join let know question,PowerShell,,0.13636363636363635,Positive
get powershell poster pshsummit order online plus free goody automation hero powershell poster powershell security ebook microsoftteams powershell cheat sheet exchange powershell cheat sheet,PowerShell,,0.4,Positive
defined alias powershell,PowerShell,,0.0,Neutral
might enjoy powershell amp nushell still command line object instead text key,PowerShell,,0.2,Positive
create azure function powershell visual studio code azure azurefunction vscode powershell,PowerShell,,0.0,Neutral
free powershell cheatsheet powershell free powershell,PowerShell,,0.4,Positive
everyone expert day here example real benefit summarize large slack thread incident handling powershell chatgpt azureopenai,PowerShell,,0.20714285714285713,Positive
list powershell cmd bash,PowerShell,,0.0,Neutral
microsoft updated graph powershell sdk version fixed bug script described didnt handle aipservice module update also available fun,PowerShell,,0.26666666666666666,Positive
speaking psconfeu year jodi boone come join prague czech republic june get ticket pwsh powershell automation,PowerShell,,0.0,Neutral
speaking psconfeu year paul broadwith come join prague czech republic june get ticket pwsh powershell automation,PowerShell,,0.0,Neutral
aipservice powershell module released azure informationprotection,PowerShell,,0.0,Neutral
offer online class homework assignment exam expert help odbc data linking connection amortization table arm linear programming problem powershell optimization frm optimization addin excel solver descriptive statistic inferential statistic online exam help,PowerShell,,0.0,Neutral
persistencesniper powershell module used blue team incident responder system administrator hunt persistence implanted window machine cybersecurity infosec,PowerShell,,0.0,Neutral
microsoft exchange powershell remoting deserialization leading rce,PowerShell,,0.0,Neutral
finally found time make blog fully automated app volume application package blog detailed writeup vmwarecodecon session automation appvolumes appstack powershell code vcommunity,PowerShell,,0.2,Positive
improve instruction build image form better enable pushing image github javascript shell python typescript svelte javascript cs shell dockerfile powershell mustache html,PowerShell,,0.5,Positive
